voter_id,survey_id,response_date,question_id,question_text,is_parent,parent_question,optional_data,dropdown_value,score,comments,Start_Year,Location,Dept
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,488,How much do you trust your organisation?,No,Safety,,,5,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,6,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,508,Freedom,Yes,,,,,Feels like I need to be someone else at work to fit in.,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,2,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,5,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,509,Relationships,Yes,,,,,The relationships I have at work are having a really negative impact on my mental health.,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,2,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,5,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,5,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,510,Acknowledgment,Yes,,,,,"To put it simply, I don't feel I'm valued and can't remember when anyone actually listened to what I had to say.",2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,1,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,2,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,511,Personal Growth,Yes,,,,,"Wow, where do I start with this, how about (1) I've had no training for almost 2 years, (2) I havenâ€™t had a conversation about progressing my career for 2 years and (3) my job is not challenging or rewarding.",2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,2,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,2,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,3,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,512,Meaning & Purpose,Yes,,,,,Although I'm frustrated with a lack of training. I am committed to the company.,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,8,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,8,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,513,Clarity,Yes,,,,,Definitely an area we can improve. I'm often confused about what is expected of me and this impacts how my role links into our success.,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,2,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,2,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,2,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,514,Enablement,Yes,,,,,"I'm finding it really difficult at the moment, I'm unclear on what is expected of me and on top of that when I understand what I need to do I don't have access to the resources I need to make that happen.",2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,7,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,5,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,506,Open Question,Yes,,,,,,2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,5,"Not very happy, I don't feel listened to and the lack of training and development makes me feel like I'm standing still.",2015 + before,Mumbai,Sales
9752713c6eb7db810878634d3e8fd6224c15c85fddaa024595d0cd895998e3a3,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,10,Load of opportunities for those ready to grab them,2015 + before,Mumbai,Sales
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,494,Safety,Yes,,,,,"Like the people I work with, like the work I do, can't stand the environment. Too dark and hot.",2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,6,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,7,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,508,Freedom,Yes,,,,,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,6,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,7,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,509,Relationships,Yes,,,,,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,6,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,7,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,6,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,510,Acknowledgment,Yes,,,,,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,6,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,511,Personal Growth,Yes,,,,,"I'd say there is more opportunities for career progression than training. I find my role enjoyable and challenging, but would like more training opportunities.",2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,7,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,9,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,8,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,512,Meaning & Purpose,Yes,,,,,Fully committed.,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,513,Clarity,Yes,,,,,Generally an area of strength for us. Would like to receive more communication on matters affecting my role.,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,8,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,7,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,9,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,514,Enablement,Yes,,,,,"I can definitely manage my workload, but I rarely have access to the resources I need.",2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,10,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,6,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,506,Open Question,Yes,,,,,,2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,8,"Great place to work, love our vision and fully committed to seeing us achieve our goals.",2020-2021,Mumbai,Technology
83c22c5f9060234de2bab1e8afe889ab668d80d88e9438139b06540788d54cf0,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,8,The people are great but we need to work a lot on the business setup and management.,2020-2021,Mumbai,Technology
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,494,Safety,Yes,,,,,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,6,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,7,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,508,Freedom,Yes,,,,,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,6,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,6,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,509,Relationships,Yes,,,,,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,7,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,6,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,7,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,510,Acknowledgment,Yes,,,,,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,7,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,511,Personal Growth,Yes,,,,,"Yeah, I think we do this pretty well.",2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,7,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,8,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,8,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,512,Meaning & Purpose,Yes,,,,,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,9,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,513,Clarity,Yes,,,,,My manager is very good at letting me know what is expected of me and how what I do everyday links into the success of the organisation.,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,9,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,7,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,10,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,514,Enablement,Yes,,,,,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,9,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,8,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,506,Open Question,Yes,,,,,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,9,,2020-2021,London,HR
e196152a8244d93a68862c30ef4d393305930afd325bd14ae4c54e12b13822c6,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,9,"I have been very impressed with how my onboarding was during this pandemic. All the people I have been in contact with have been friendly, knowledgeable and always happy to help. I have been here for five weeks now and I really feel part of the team and that I am contributing to the success of the team. I have recommended working here to a few of my friends.",2020-2021,London,HR
277ade756b17dce878d21fe761e101e396578c40b60143e6fc2338d3fdb15882,99,20210104,494,Safety,Yes,,,,,There is a lot of pressure applied to stay late. When I leave at 5:30 it feels like people are watching me and make me feel like I'm sneaking out.,2020-2021,London,Sales
277ade756b17dce878d21fe761e101e396578c40b60143e6fc2338d3fdb15882,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,5,,2020-2021,London,Sales
